linkStart,linkEnd,capacity
R3748,R2957,6061
R1889,R1426,6061
R1338,R3074,6061
R3341,R2609,6061
R1889,R3973,6061
R3341,R2055,6061
R3341,R3745,6061
R1338,R3244,6061
R3341,R2566,6061
R3341,R1662,6061
R2012,R2960,6061
R1426,R2424,6061
R1743,R1956,6061
R1176,R3714,6061
R1176,R2962,6061
R3093,R1953,6061
R1176,R3159,6061
R1628,R1260,6061
R1176,R1956,6061
R1176,R1804,6061
R1176,R3518,6061
R1176,R1580,6061
R1176,R1292,6061
R1176,R4242,6061
R1176,R2270,6061
R1176,R1673,6061
R1176,R2400,6061
R1176,R2838,6061
R1743,R1081,6061
R1176,R2963,6061
R1743,R2716,6061
R1743,R3601,6061
R1743,R2150,6061
R1743,R4280,6061
R1743,R1254,6061
R1743,R3207,6061
R1743,R2398,6061
R1743,R2603,6061
R1743,R2445,6061
R1743,R1039,6061
R1743,R2886,6061
R1965,R1665,6061
R1743,R1445,6061
R1743,R1188,6061
R1628,R1674,6061
R1176,R1368,6061
R1445,R1743,6061
R1176,R3185,6061
R1176,R1031,6061
R1176,R1547,6061
R1176,R3967,6061
R1176,R3888,6061
R1176,R3291,6061
R1176,R1149,6061
R1176,R2861,6061
R1176,R4061,6061
R1730,R1109,6061
R1176,R4339,6061
R1176,R3435,6061
R1176,R2024,6061
R1176,R3019,6061
R1730,R1953,6061
R1176,R3033,6061
R1176,R1963,6061
R1176,R2195,6061
R1176,R4185,6061
R1176,R3515,6061
R1176,R4022,6061
R1176,R2373,6061
R1176,R2893,6061
R1176,R2585,6061
R3093,R1109,6061
R1176,R2023,6061
R1176,R3818,6061
R1176,R2623,6061
R1176,R4017,6061
R1176,R4267,6061
R1176,R2526,6061
R1743,R2138,6061
R1743,R4308,6061
R1743,R3051,6061
R3490,R3767,6061
R1743,R2963,6061
R1743,R2962,6061
R1743,R3159,6061
R3601,R1176,6061
R1743,R1804,6061
R1743,R3518,6061
R1743,R1580,6061
R1743,R1292,6061
R1743,R4242,6061
R1743,R2270,6061
R1743,R1673,6061
R1743,R2400,6061
R1743,R2838,6061
R1743,R3714,6061
R3490,R2853,6061
R1743,R3336,6061
R3490,R2276,6061
R3490,R4005,6061
R3490,R3118,6061
R3490,R2271,6061
R3490,R3090,6061
R2547,R3767,6061
R2547,R2853,6061
R2547,R2276,6061
R2547,R4005,6061
R2547,R3118,6061
R2547,R2271,6061
R2547,R3090,6061
R1693,R2012,6061
R1693,R3341,6061
R1743,R1368,6061
R1743,R1963,6061
R1743,R2526,6061
R1743,R4267,6061
R3601,R1743,6061
R1743,R4055,6061
R1743,R2761,6061
R1743,R1914,6061
R1743,R1031,6061
R1743,R1547,6061
R1743,R3967,6061
R1743,R3888,6061
R1743,R3291,6061
R1743,R1149,6061
R1743,R2861,6061
R1743,R4061,6061
R1743,R4339,6061
R1743,R3435,6061
R1743,R2024,6061
R1743,R3019,6061
R1743,R3185,6061
R1743,R3033,6061
R1743,R2195,6061
R1743,R4185,6061
R1743,R3515,6061
R1743,R4022,6061
R1743,R2373,6061
R1743,R2893,6061
R1743,R2585,6061
R1743,R2023,6061
R1743,R3818,6061
R1743,R2623,6061
R1743,R4017,6061
R2838,R1743,6061
R1176,R1914,6061
R1176,R2761,6061
R2566,R2012,6061
R3374,R2985,6061
R3374,R1665,6061
R3027,R2313,6061
R2830,R3142,6061
R2830,R4299,6061
R2830,R3626,6061
R2909,R2313,6061
R2909,R2550,6061
R2909,R3142,6061
R3043,R2610,6061
R3043,R3244,6061
R2909,R4299,6061
R2909,R3626,6061
R2566,R3341,6061
R4254,R2313,6061
R2330,R3244,6061
R4254,R2550,6061
R2020,R4080,6061
R2020,R2401,6061
R3553,R1177,6061
R3090,R2547,6061
R3090,R3490,6061
R3094,R4080,6061
R4201,R2313,6061
R4201,R2550,6061
R3094,R2401,6061
R4299,R2830,6061
R4299,R2909,6061
R3626,R2830,6061
R3626,R2909,6061
R3703,R1426,6061
R3703,R3973,6061
R3518,R1176,6061
R3518,R1743,6061
R2228,R3419,6061
R2228,R2535,6061
R3269,R2985,6061
R3269,R1665,6061
R1821,R3129,6061
R1821,R1825,6061
R3917,R2610,6061
R3917,R3244,6061
R1317,R4179,6061
R1317,R2238,6061
R1317,R4030,6061
R1424,R2401,6061
R4188,R4179,6061
R1424,R4080,6061
R4381,R2401,6061
R4188,R2238,6061
R4188,R4030,6061
R4381,R4080,6061
R2830,R2313,6061
R4179,R1317,6061
R4179,R4188,6061
R2830,R2550,6061
R3027,R2550,6061
R2609,R3341,6061
R2609,R2012,6061
R2055,R3341,6061
R2055,R2012,6061
R3745,R3341,6061
R3745,R2012,6061
R2330,R2610,6061
R1254,R1743,6061
R1176,R4055,6061
R1176,R3051,6061
R3483,R2012,6061
R1176,R2603,6061
R1176,R2445,6061
R1176,R1039,6061
R1176,R2886,6061
R2372,R1665,6061
R2372,R2985,6061
R2938,R1674,6061
R2938,R1260,6061
R1176,R1445,6061
R1176,R1188,6061
R1176,R2138,6061
R1176,R4308,6061
R2989,R2449,6061
R2989,R2898,6061
R1254,R1176,6061
R1109,R2449,6061
R1804,R1743,6061
R1804,R1176,6061
R1109,R2898,6061
R1109,R1730,6061
R1109,R3093,6061
R1956,R1743,6061
R1956,R1176,6061
R1953,R2449,6061
R1953,R2898,6061
R1953,R1730,6061
R1953,R3093,6061
R2838,R1176,6061
R1176,R3336,6061
R1176,R2398,6061
R1176,R3207,6061
R1176,R1254,6061
R1176,R4280,6061
R4280,R1743,6061
R4280,R1176,6061
R2150,R1743,6061
R2150,R1176,6061
R2544,R2401,6061
R2544,R4080,6061
R1415,R1674,6061
R1415,R1260,6061
R1662,R3341,6061
R1662,R2012,6061
R1709,R2610,6061
R1709,R3244,6061
R1719,R2610,6061
R1719,R3244,6061
R2394,R3341,6061
R2394,R2012,6061
R3558,R1674,6061
R3558,R1260,6061
R3785,R3973,6061
R3785,R1426,6061
R1379,R1665,6061
R1379,R2985,6061
R1214,R3341,6061
R1176,R1081,6061
R1214,R2012,6061
R3483,R3341,6061
R1176,R2716,6061
R1176,R3601,6061
R1176,R2150,6061
R1445,R1176,6061
R1188,R1176,6061
R2535,R2228,6061
R2610,R1106,6061
R2610,R2852,6061
R2716,R1743,6061
R1149,R1176,6061
R1149,R1743,6061
R3422,R1260,6061
R3422,R1674,6061
R2610,R1065,6061
R2610,R1463,6061
R2610,R1607,6061
R2621,R4030,6061
R2621,R2238,6061
R2716,R1176,6061
R1375,R2401,6061
R2610,R1478,6061
R2610,R2808,6061
R4359,R2012,6061
R3881,R4030,6061
R3881,R2238,6061
R4067,R4080,6061
R4067,R2401,6061
R2610,R2260,6061
R2610,R3940,6061
R2610,R2376,6061
R2610,R4112,6061
R2610,R2000,6061
R2610,R3091,6061
R2610,R2319,6061
R2610,R2541,6061
R2610,R1934,6061
R2610,R4321,6061
R4359,R3341,6061
R2060,R3341,6061
R1188,R1743,6061
R2610,R1338,6061
R1547,R1176,6061
R1547,R1743,6061
R2367,R1428,6061
R1547,R1168,6061
R2610,R2333,6061
R2610,R3128,6061
R4219,R3254,6061
R4219,R3748,6061
R3967,R1176,6061
R2367,R2481,6061
R3967,R1743,6061
R3888,R1176,6061
R3888,R1743,6061
R2610,R1289,6061
R2610,R2222,6061
R2060,R2012,6061
R3291,R1176,6061
R3291,R1743,6061
R3767,R2547,6061
R2610,R2882,6061
R3767,R3490,6061
R1175,R1426,6061
R1175,R3973,6061
R2610,R1427,6061
R2165,R1426,6061
R2165,R3973,6061
R4321,R3244,6061
R4321,R2610,6061
R2483,R3418,6061
R2483,R3241,6061
R2610,R1086,6061
R2610,R1225,6061
R2610,R2062,6061
R2898,R2289,6061
R2898,R4209,6061
R2898,R3746,6061
R2898,R3604,6061
R2898,R3863,6061
R2494,R2012,6061
R2898,R1696,6061
R2898,R3885,6061
R2898,R3450,6061
R2898,R2873,6061
R2898,R2782,6061
R2898,R2880,6061
R2898,R1151,6061
R2898,R1637,6061
R2898,R2214,6061
R1426,R2784,6061
R2610,R4322,6061
R1426,R4001,6061
R1426,R1175,6061
R1426,R2165,6061
R1426,R1054,6061
R1426,R1839,6061
R1426,R3965,6061
R1426,R1860,6061
R1426,R2832,6061
R1426,R3972,6061
R1426,R3181,6061
R1847,R3418,6061
R1426,R1920,6061
R1163,R2313,6061
R1426,R1889,6061
R2898,R2556,6061
R2898,R1381,6061
R2898,R3328,6061
R2898,R2506,6061
R2610,R1365,6061
R2610,R3833,6061
R2610,R2364,6061
R2610,R1641,6061
R2610,R1595,6061
R1375,R4080,6061
R2610,R1584,6061
R1925,R2401,6061
R1925,R4080,6061
R2610,R2330,6061
R2610,R4374,6061
R2898,R2058,6061
R2898,R2148,6061
R2610,R3260,6061
R2898,R1953,6061
R2898,R1109,6061
R2898,R2989,6061
R1847,R3241,6061
R2610,R1414,6061
R2898,R2601,6061
R2898,R1412,6061
R2898,R4346,6061
R2898,R2688,6061
R2898,R2416,6061
R2898,R2866,6061
R2898,R1248,6061
R2898,R3613,6061
R2898,R4243,6061
R2898,R2497,6061
R3018,R3418,6061
R1031,R1168,6061
R1031,R1743,6061
R2610,R1053,6061
R1365,R3244,6061
R1365,R2610,6061
R4322,R2074,6061
R4322,R3244,6061
R4322,R2610,6061
R2610,R4296,6061
R1965,R2985,6061
R2610,R3266,6061
R1402,R3241,6061
R1402,R3418,6061
R2610,R4235,6061
R2610,R3678,6061
R2610,R4021,6061
R2952,R3241,6061
R2952,R3418,6061
R1116,R3418,6061
R2734,R3241,6061
R2610,R3641,6061
R2734,R3418,6061
R4216,R3241,6061
R2610,R1206,6061
R2610,R2576,6061
R2610,R3720,6061
R2610,R1385,6061
R2610,R3756,6061
R2610,R3400,6061
R2610,R2151,6061
R4216,R3418,6061
R3387,R3241,6061
R3387,R3418,6061
R1365,R2074,6061
R2074,R4322,6061
R2074,R1365,6061
R4161,R2401,6061
R2138,R1176,6061
R2138,R1743,6061
R1641,R3244,6061
R1641,R2610,6061
R4308,R1176,6061
R4308,R1743,6061
R2364,R3244,6061
R2364,R2610,6061
R3833,R3244,6061
R3833,R2610,6061
R2700,R3418,6061
R2700,R3241,6061
R3051,R1176,6061
R3051,R1743,6061
R3206,R3758,6061
R3206,R2205,6061
R3758,R3206,6061
R3758,R4030,6061
R3758,R2238,6061
R2205,R3206,6061
R2205,R4030,6061
R2205,R2238,6061
R4217,R4030,6061
R4217,R2238,6061
R2326,R1736,6061
R2326,R1326,6061
R1767,R4030,6061
R1767,R2238,6061
R4161,R4080,6061
R1116,R3241,6061
R3231,R3241,6061
R1031,R1176,6061
R4062,R3341,6061
R2850,R2012,6061
R2850,R3341,6061
R2610,R1719,6061
R3950,R4030,6061
R3950,R2238,6061
R1225,R3244,6061
R1225,R2610,6061
R1086,R3244,6061
R1086,R2610,6061
R1639,R3418,6061
R1639,R3241,6061
R2497,R2898,6061
R2497,R2449,6061
R4062,R2012,6061
R2840,R2012,6061
R3336,R1176,6061
R2840,R3341,6061
R4027,R3418,6061
R4027,R3241,6061
R2625,R2401,6061
R2625,R4080,6061
R4178,R4080,6061
R4178,R2401,6061
R1775,R4080,6061
R1775,R2401,6061
R2610,R2895,6061
R2610,R1957,6061
R3018,R3241,6061
R1168,R1031,6061
R1168,R1547,6061
R2610,R1709,6061
R1342,R3418,6061
R2610,R3043,6061
R2610,R3917,6061
R3336,R1743,6061
R4055,R1176,6061
R4055,R1743,6061
R3231,R3418,6061
R2128,R3241,6061
R2945,R2550,6061
R2945,R2313,6061
R2062,R3244,6061
R2062,R2610,6061
R2276,R3490,6061
R2276,R2547,6061
R2128,R3418,6061
R4276,R3241,6061
R3239,R1260,6061
R3239,R1674,6061
R1313,R1825,6061
R1313,R3129,6061
R4276,R3418,6061
R2761,R1176,6061
R2761,R1743,6061
R1914,R1176,6061
R1914,R1743,6061
R2476,R3418,6061
R2476,R3241,6061
R2610,R3809,6061
R2610,R4079,6061
R2610,R3133,6061
R2610,R2015,6061
R2610,R3076,6061
R1637,R2449,6061
R3137,R1539,6061
R1426,R3594,6061
R2247,R1674,6061
R3295,R1825,6061
R3295,R3129,6061
R1248,R2898,6061
R1248,R2449,6061
R4001,R1426,6061
R4001,R3973,6061
R3613,R2898,6061
R3613,R2449,6061
R2777,R3418,6061
R2777,R3241,6061
R1584,R3244,6061
R1584,R2610,6061
R4214,R1674,6061
R3577,R3280,6061
R2247,R1260,6061
R1757,R1825,6061
R2169,R1825,6061
R2169,R3129,6061
R1576,R1825,6061
R1576,R3129,6061
R2886,R1176,6061
R2886,R1743,6061
R3577,R2265,6061
R4239,R2012,6061
R4239,R3341,6061
R3280,R1433,6061
R2540,R4080,6061
R2540,R2401,6061
R2786,R3157,6061
R1673,R1743,6061
R1757,R3129,6061
R2721,R3341,6061
R1665,R1965,6061
R1433,R2265,6061
R3207,R1743,6061
R3207,R1176,6061
R3641,R2610,6061
R3641,R3244,6061
R2445,R1176,6061
R2445,R1743,6061
R1039,R4362,6061
R1433,R3398,6061
R2722,R2985,6061
R1039,R1176,6061
R1039,R1743,6061
R2133,R3241,6061
R2133,R3418,6061
R1433,R3280,6061
R1832,R1919,6061
R2721,R2012,6061
R1832,R2721,6061
R1366,R1919,6061
R1366,R2721,6061
R1919,R1832,6061
R1919,R1366,6061
R1206,R2610,6061
R1206,R3244,6061
R4214,R1260,6061
R1919,R3341,6061
R3577,R3398,6061
R1903,R1674,6061
R2721,R1832,6061
R2721,R1366,6061
R1903,R1260,6061
R1673,R1176,6061
R3280,R3577,6061
R3157,R2786,6061
R3720,R3244,6061
R1665,R1806,6061
R1665,R3916,6061
R1665,R2126,6061
R1665,R3522,6061
R2576,R2610,6061
R2576,R3244,6061
R1665,R2209,6061
R2033,R2238,6061
R2033,R4030,6061
R1665,R4213,6061
R1665,R3986,6061
R1665,R4069,6061
R1665,R2097,6061
R3720,R2610,6061
R1665,R1736,6061
R2265,R1433,6061
R1665,R1326,6061
R1665,R1701,6061
R3867,R2401,6061
R1665,R2213,6061
R1665,R4372,6061
R1665,R1905,6061
R1665,R1222,6061
R1665,R3374,6061
R1665,R3269,6061
R1665,R2375,6061
R1665,R1423,6061
R1665,R4174,6061
R1665,R2722,6061
R1665,R1379,6061
R3630,R1825,6061
R1665,R4233,6061
R1665,R2182,6061
R1665,R4206,6061
R2265,R3577,6061
R2270,R1410,6061
R1515,R2481,6061
R2270,R1743,6061
R2270,R1176,6061
R1515,R1428,6061
R4242,R1410,6061
R3107,R3341,6061
R1665,R2535,6061
R1665,R3419,6061
R4242,R1743,6061
R4242,R1176,6061
R1665,R1652,6061
R1410,R2270,6061
R1665,R3730,6061
R1410,R4242,6061
R3107,R2012,6061
R3598,R3341,6061
R1702,R2481,6061
R1665,R4102,6061
R1665,R4035,6061
R1702,R1428,6061
R3598,R2012,6061
R2866,R2449,6061
R1001,R3341,6061
R1001,R2012,6061
R3630,R3129,6061
R1665,R3750,6061
R1665,R2350,6061
R3667,R1426,6061
R2445,R4362,6061
R3667,R3973,6061
R3751,R1825,6061
R1108,R3341,6061
R3140,R2401,6061
R2056,R2012,6061
R2056,R3341,6061
R3140,R4080,6061
R1394,R4030,6061
R1394,R2238,6061
R2770,R1428,6061
R2770,R2481,6061
R3751,R3129,6061
R2603,R1176,6061
R2603,R1743,6061
R2269,R3418,6061
R2269,R3241,6061
R3479,R1674,6061
R1779,R1426,6061
R3479,R1260,6061
R3501,R2389,6061
R3501,R1392,6061
R2880,R2449,6061
R2880,R2898,6061
R1290,R2481,6061
R1290,R1428,6061
R4138,R2238,6061
R4197,R2238,6061
R4197,R4030,6061
R3070,R1674,6061
R3070,R1260,6061
R3283,R2238,6061
R3283,R4030,6061
R1108,R2012,6061
R2835,R3341,6061
R2835,R2012,6061
R3511,R3129,6061
R2494,R2002,6061
R2002,R3085,6061
R2002,R2494,6061
R3085,R3341,6061
R1902,R3418,6061
R1902,R3241,6061
R1513,R2238,6061
R1513,R4030,6061
R4021,R3244,6061
R4021,R2610,6061
R2936,R1419,6061
R1419,R2936,6061
R1328,R2401,6061
R1328,R4080,6061
R2725,R3418,6061
R2725,R3241,6061
R3316,R3418,6061
R3316,R3241,6061
R3923,R2401,6061
R3923,R4080,6061
R3398,R1433,6061
R3398,R3577,6061
R2303,R2550,6061
R2303,R2313,6061
R3204,R2550,6061
R3204,R2313,6061
R2471,R1260,6061
R2471,R1674,6061
R3511,R1825,6061
R1779,R3973,6061
R4174,R2985,6061
R3048,R4030,6061
R3254,R1049,6061
R4262,R3254,6061
R3254,R4219,6061
R3254,R1574,6061
R3254,R4092,6061
R3131,R2401,6061
R3254,R2438,6061
R3254,R2410,6061
R3131,R4080,6061
R4262,R3748,6061
R3254,R3339,6061
R4262,R4125,6061
R3254,R3455,6061
R3254,R4262,6061
R3254,R1197,6061
R1987,R1825,6061
R4174,R1665,6061
R1987,R3129,6061
R1151,R2898,6061
R1061,R1476,6061
R1061,R1843,6061
R1061,R3054,6061
R1151,R2449,6061
R2722,R1665,6061
R2398,R1743,6061
R1061,R3551,6061
R1061,R2801,6061
R4362,R2445,6061
R4362,R1039,6061
R2398,R1176,6061
R3048,R2238,6061
R3455,R4125,6061
R3254,R2872,6061
R3254,R3469,6061
R3254,R1846,6061
R1423,R2985,6061
R1423,R1665,6061
R4138,R4030,6061
R1501,R2238,6061
R1053,R2610,6061
R1053,R3244,6061
R4125,R3455,6061
R3254,R3497,6061
R3254,R2957,6061
R3254,R2341,6061
R3254,R1690,6061
R3254,R1594,6061
R4125,R4262,6061
R3254,R3803,6061
R3254,R1229,6061
R3254,R4240,6061
R3254,R2386,6061
R3254,R1567,6061
R3455,R3254,6061
R4363,R2401,6061
R4363,R4080,6061
R3254,R1689,6061
R3254,R2185,6061
R3254,R1353,6061
R3254,R2959,6061
R3254,R2676,6061
R3254,R3476,6061
R3254,R3735,6061
R3254,R3426,6061
R1665,R2372,6061
R3867,R4080,6061
R3137,R4300,6061
R3142,R2830,6061
R1652,R1665,6061
R3258,R2012,6061
R2791,R2313,6061
R3258,R3341,6061
R2791,R2550,6061
R1399,R3129,6061
R1900,R3477,6061
R1900,R1082,6061
R1900,R2896,6061
R3678,R3244,6061
R1900,R2012,6061
R1900,R3341,6061
R2905,R1260,6061
R2905,R1674,6061
R3142,R2909,6061
R1652,R2985,6061
R1595,R3244,6061
R1595,R2610,6061
R1042,R2481,6061
R1042,R1428,6061
R3844,R4080,6061
R3844,R2401,6061
R2922,R2012,6061
R2922,R3341,6061
R1209,R2238,6061
R1209,R4030,6061
R3678,R2610,6061
R4235,R3244,6061
R1868,R3973,6061
R1868,R1426,6061
R3258,R2896,6061
R1399,R1825,6061
R1665,R2806,6061
R2637,R3418,6061
R1353,R3254,6061
R1353,R4335,6061
R1353,R3265,6061
R1353,R1605,6061
R3400,R2610,6061
R3400,R3244,6061
R1353,R3748,6061
R2853,R3490,6061
R2853,R2547,6061
R3926,R4080,6061
R3926,R2401,6061
R2400,R1176,6061
R2400,R1743,6061
R1412,R2449,6061
R2637,R3241,6061
R3258,R1082,6061
R3840,R4030,6061
R3840,R2238,6061
R2151,R2610,6061
R2151,R3244,6061
R1412,R2898,6061
R3477,R3258,6061
R3477,R1900,6061
R1082,R3258,6061
R1082,R1900,6061
R2896,R3258,6061
R2896,R1900,6061
R2601,R2449,6061
R2601,R2898,6061
R3258,R3477,6061
R2385,R1392,6061
R2385,R2389,6061
R4007,R3418,6061
R2015,R3244,6061
R2794,R2238,6061
R2798,R2513,6061
R2798,R2783,6061
R2535,R2985,6061
R2535,R1665,6061
R2513,R2798,6061
R3809,R2610,6061
R3809,R3244,6061
R4079,R2610,6061
R4079,R3244,6061
R3133,R2610,6061
R3133,R3244,6061
R4300,R3137,6061
R2015,R2610,6061
R3076,R2610,6061
R4007,R3241,6061
R3076,R3244,6061
R2375,R2985,6061
R2375,R1665,6061
R2783,R2798,6061
R1829,R2481,6061
R1829,R1428,6061
R1637,R2898,6061
R3482,R2238,6061
R3482,R4030,6061
R3555,R2238,6061
R3555,R4030,6061
R1539,R3137,6061
R1580,R1743,6061
R1580,R1176,6061
R2794,R4030,6061
R1018,R2313,6061
R1018,R2550,6061
R2872,R3748,6061
R4243,R2898,6061
R4243,R2449,6061
R3750,R1665,6061
R3750,R2985,6061
R1203,R1260,6061
R1203,R1674,6061
R4235,R2610,6061
R1734,R2012,6061
R1734,R3341,6061
R3706,R2012,6061
R3706,R3341,6061
R3419,R2985,6061
R3419,R1665,6061
R3419,R2228,6061
R2959,R3254,6061
R2959,R3748,6061
R2676,R3254,6061
R2676,R3748,6061
R3476,R3254,6061
R3476,R3748,6061
R3735,R3254,6061
R3735,R3748,6061
R3426,R3254,6061
R3426,R3748,6061
R1846,R3254,6061
R1846,R3748,6061
R3469,R3254,6061
R3469,R3748,6061
R2872,R3254,6061
R4314,R4130,6061
R2185,R3748,6061
R2185,R1605,6061
R2985,R2722,6061
R4020,R3341,6061
R4020,R2012,6061
R2985,R1736,6061
R2985,R1326,6061
R2985,R1701,6061
R2985,R2213,6061
R2985,R4372,6061
R2985,R1905,6061
R2985,R1222,6061
R2985,R3374,6061
R2985,R3269,6061
R2985,R2375,6061
R2985,R1423,6061
R2985,R4174,6061
R2985,R1379,6061
R1292,R1176,6061
R2985,R2372,6061
R2985,R1965,6061
R2985,R2806,6061
R2985,R4044,6061
R4346,R2898,6061
R3042,R1260,6061
R3042,R1674,6061
R1487,R2012,6061
R1487,R3341,6061
R1826,R2012,6061
R1826,R3341,6061
R3730,R2985,6061
R3730,R1665,6061
R3373,R2481,6061
R2985,R2097,6061
R2985,R4069,6061
R2985,R3986,6061
R2985,R4213,6061
R1665,R4044,6061
R2985,R2535,6061
R2866,R2898,6061
R2985,R3419,6061
R2087,R1674,6061
R2087,R1260,6061
R2985,R1652,6061
R2416,R2449,6061
R2985,R3730,6061
R2416,R2898,6061
R2688,R2449,6061
R2688,R2898,6061
R4346,R2449,6061
R3166,R3241,6061
R2985,R4102,6061
R2985,R4035,6061
R3166,R3418,6061
R2985,R3750,6061
R2985,R2350,6061
R2985,R4206,6061
R2985,R2182,6061
R2985,R4233,6061
R2985,R1806,6061
R2985,R3916,6061
R2985,R2126,6061
R2985,R3522,6061
R1272,R3341,6061
R1272,R2012,6061
R2985,R2209,6061
R1292,R1743,6061
R3373,R1428,6061
R2185,R3265,6061
R3375,R2012,6061
R1400,R4080,6061
R4227,R2238,6061
R1229,R3748,6061
R4240,R3254,6061
R4240,R3748,6061
R2386,R3254,6061
R2386,R3748,6061
R3054,R1061,6061
R3054,R1784,6061
R1567,R3254,6061
R1567,R3748,6061
R4227,R4030,6061
R3878,R3129,6061
R3375,R3341,6061
R3878,R1825,6061
R1476,R1061,6061
R1906,R1674,6061
R1906,R1260,6061
R3685,R3129,6061
R3685,R1825,6061
R1689,R3254,6061
R1689,R3748,6061
R4335,R2185,6061
R4335,R1353,6061
R3265,R2185,6061
R3265,R1353,6061
R1605,R2185,6061
R1605,R1353,6061
R2185,R3254,6061
R2185,R4335,6061
R1400,R2401,6061
R1229,R3254,6061
R3803,R3748,6061
R3803,R3254,6061
R1476,R1784,6061
R1843,R1061,6061
R1843,R1784,6061
R3497,R3254,6061
R3497,R3748,6061
R2957,R3254,6061
R2957,R3748,6061
R2341,R3254,6061
R2341,R3748,6061
R1690,R3254,6061
R1333,R2481,6061
R1690,R3748,6061
R1594,R3254,6061
R1594,R3748,6061
R2166,R2238,6061
R2523,R2012,6061
R2523,R3341,6061
R4102,R1665,6061
R4102,R2985,6061
R4035,R1665,6061
R4035,R2985,6061
R2166,R4030,6061
R1333,R1428,6061
R1385,R2610,6061
R1385,R3244,6061
R3756,R2610,6061
R3756,R3244,6061
R4260,R2401,6061
R4260,R4080,6061
R1426,R3472,6061
R2898,R1066,6061
R1163,R2550,6061
R2333,R2610,6061
R1748,R4281,6061
R2550,R3204,6061
R2550,R1018,6061
R2550,R2945,6061
R2333,R3244,6061
R3540,R1674,6061
R2550,R4094,6061
R3540,R1260,6061
R3453,R2238,6061
R3453,R4030,6061
R2550,R4327,6061
R1718,R3668,6061
R2550,R2382,6061
R2550,R3651,6061
R2550,R4257,6061
R2550,R3431,6061
R2550,R3649,6061
R2550,R3061,6061
R2077,R2238,6061
R2077,R4030,6061
R1718,R2459,6061
R2550,R1812,6061
R3551,R1784,6061
R3551,R1061,6061
R2756,R3241,6061
R2756,R3418,6061
R2550,R3027,6061
R2550,R2124,6061
R2313,R3987,6061
R2550,R2303,6061
R2550,R2791,6061
R3418,R3316,6061
R2550,R2830,6061
R1064,R1674,6061
R1806,R1665,6061
R1806,R2985,6061
R4281,R1221,6061
R2376,R3244,6061
R2376,R2610,6061
R2451,R4030,6061
R2451,R2238,6061
R1563,R3129,6061
R3151,R2012,6061
R3151,R3341,6061
R1035,R4030,6061
R1035,R2238,6061
R1563,R1825,6061
R1266,R3697,6061
R1266,R4215,6061
R1733,R3697,6061
R1733,R4215,6061
R3697,R1266,6061
R3697,R1733,6061
R3668,R1718,6061
R4215,R1266,6061
R4215,R1733,6061
R2550,R3987,6061
R2550,R4385,6061
R2550,R1163,6061
R2550,R4201,6061
R2550,R4254,6061
R2550,R2909,6061
R2313,R4385,6061
R2313,R1163,6061
R2313,R4201,6061
R2313,R4254,6061
R2313,R3649,6061
R2313,R3061,6061
R2415,R3132,6061
R2415,R1674,6061
R2313,R1812,6061
R2415,R1260,6061
R2237,R3341,6061
R2237,R2012,6061
R1910,R1815,6061
R1910,R2415,6061
R3132,R1815,6061
R2313,R3027,6061
R2313,R2124,6061
R3132,R2415,6061
R2784,R3973,6061
R2784,R1426,6061
R1468,R2941,6061
R1468,R3940,6061
R2927,R2401,6061
R2927,R4080,6061
R1796,R2401,6061
R1796,R4080,6061
R2803,R3341,6061
R2803,R2012,6061
R4294,R3241,6061
R4294,R3418,6061
R3007,R2012,6061
R3007,R3341,6061
R2782,R2449,6061
R2313,R3431,6061
R2313,R4257,6061
R2313,R3651,6061
R1815,R3132,6061
R3363,R2238,6061
R2313,R2909,6061
R2313,R2830,6061
R2313,R2791,6061
R2459,R1718,6061
R3363,R4030,6061
R1221,R4281,6061
R1815,R1910,6061
R2313,R2303,6061
R2313,R3204,6061
R1408,R4080,6061
R2313,R1018,6061
R2313,R2945,6061
R1408,R2401,6061
R2313,R2382,6061
R1815,R1674,6061
R2313,R4094,6061
R2801,R1061,6061
R2801,R1784,6061
R1197,R3254,6061
R1815,R1260,6061
R1197,R3748,6061
R1049,R3254,6061
R1049,R3748,6061
R2415,R1910,6061
R2313,R4327,6061
R3793,R3341,6061
R3793,R2012,6061
R1064,R1260,6061
R2024,R1743,6061
R2024,R1176,6061
R2000,R3244,6061
R3563,R2238,6061
R3418,R1902,6061
R1991,R2012,6061
R1991,R3341,6061
R3418,R1402,6061
R1426,R4011,6061
R2514,R2481,6061
R3418,R2952,6061
R3418,R2734,6061
R1897,R2401,6061
R1897,R4080,6061
R3418,R4216,6061
R3418,R3387,6061
R3965,R1426,6061
R3965,R3973,6061
R2831,R1428,6061
R2831,R2481,6061
R3418,R1116,6061
R3418,R3231,6061
R3418,R2128,6061
R3418,R4276,6061
R2175,R2238,6061
R2175,R4030,6061
R1675,R2238,6061
R1675,R4030,6061
R3091,R3244,6061
R3091,R2610,6061
R3418,R1342,6061
R3529,R3129,6061
R3563,R4030,6061
R3783,R2238,6061
R3783,R4030,6061
R1120,R4030,6061
R2238,R3946,6061
R3328,R2898,6061
R3328,R2449,6061
R3418,R2725,6061
R1177,R3553,6061
R2300,R4030,6061
R2300,R2238,6061
R2127,R4030,6061
R2127,R2238,6061
R2319,R3244,6061
R2319,R2610,6061
R2157,R2012,6061
R2157,R3341,6061
R1120,R2238,6061
R2114,R2238,6061
R3928,R4030,6061
R3928,R2238,6061
